UserID,Username,UserType,Region,DeviceType,AccountType,Industry
U1593,clin,partial,Mumbai,Mobile,Supplier,HR Tech
U1594,flynn.chris,partial,Toronto,Desktop,Competitor,Optical Networking
U1595,alexkimu,partial,New York,Tablet,Analyst,Network Equipment Enterprise
U1596,wei.he,partial,London,Mobile,Vendor,Optical Networking
U1597,sbowen,full,Delhi,Desktop,Analyst,NBFC
U1598,mariapere,full,Mumbai,Mobile,Integrator,ManagementISV
U1599,guest.hall,minimal,Dubai,Mobile,Vendor,Large Enterprise
U1600,aisha_hashmi,partial,Dubai,Tablet,Competitor,CPAAS
U1601,aisha.chaudhary,full,Delhi,Mobile,Competitor,Service Provider
U1602,aisha.hashmi,full,Bengaluru,Desktop,Reseller,Systems Integrator
U1603,priyaiyer,partial,Mumbai,Mobile,Analyst,Large Enterprise
U1604,edwards.emma,full,Singapore,Mobile,Vendor,Non-management ISV
U1605,pnair,full,Mumbai,Desktop,Partner,Automotive
U1606,jwarren,partial,Bengaluru,Desktop,Partner,Service Provider
U1607,simmons.john,full,Hyderabad,Desktop,Press,BFSI
U1608,aisha_farooq,full,London,Mobile,Reseller,Retail Tech
U1609,jmarsh,partial,London,Desktop,Customer,Data/Telecom OEM
U1610,guestedwa,minimal,Bengaluru,Mobile,Supplier,MSP (Management Service Provider)
U1611,aisha.hussain,full,Bengaluru,Mobile,Prospect,Non-management ISV
U1612,raj_bose,full,Amsterdam,Mobile,Customer,MSP (Management Service Provider)
U1613,pbhat,full,Dubai,Tablet,Analyst,Non-management ISV
U1614,dawson.david,partial,London,Mobile,Other,BFSI
U1615,guest_lewis,minimal,Singapore,Desktop,Customer,Retail Tech
U1616,wei_zhang,full,Dubai,Mobile,Competitor,HR Tech
U1617,raj_nair,full,Dubai,Desktop,Vendor,ERP (Enterprise Resource Planning)
U1618,siddiqui.aisha,full,Singapore,Tablet,Other,Large Enterprise
U1619,liam_brennan,full,Tokyo,Tablet,Integrator,Retail
U1620,piyer,full,Mumbai,Mobile,Partner,CPAAS
U1621,davidbrya,full,Delhi,Mobile,Prospect,ManagementISV
U1622,gturner,minimal,Dubai,Desktop,Competitor,MSP (Management Service Provider)
U1623,liam.murphy,full,Singapore,Mobile,Reseller,Service Provider
U1624,cramsey,partial,Chennai,Mobile,Partner,CPAAS
U1625,guest_hall,minimal,Hyderabad,Mobile,Customer,Network Equipment Enterprise
U1626,jane_marsh,full,Mumbai,Mobile,Competitor,Data/Telecom OEM
U1627,emma_holmes,full,Mumbai,Mobile,Integrator,Wireless Industry
U1628,priya_reddy,partial,London,Mobile,Prospect,BFSI
U1629,guest_turner,minimal,Mumbai,Desktop,Analyst,CPAAS
U1630,chen.he,full,Mumbai,Mobile,Investor,Retail Tech
U1631,o'brien.liam,partial,New York,Desktop,Other,Government/Military
U1632,guest_thompson,minimal,Sydney,Mobile,Reseller,Government/Military
U1633,sreed,full,Sydney,Mobile,Supplier,Non-management ISV
U1634,john_thornton,partial,Toronto,Mobile,Integrator,Service Provider
U1635,guest_young,minimal,Bengaluru,Tablet,Customer,HR Tech
U1636,ashaw,partial,Dubai,Mobile,Supplier,Service Provider
U1637,jwhitfield,partial,Bengaluru,Desktop,Integrator,CPAAS
U1638,liam_brennan,partial,New York,Mobile,Analyst,CPAAS
U1639,rodrigues.maria,full,Berlin,Tablet,Prospect,Government/Military
U1640,chenlin,partial,Delhi,Mobile,Analyst,Automotive
U1641,chen.he,partial,Berlin,Desktop,Investor,ASP (Application Service Provider)
U1642,david_harrington,partial,Bengaluru,Desktop,Reseller,ERP (Enterprise Resource Planning)
U1643,sarahamm,partial,San Francisco,Mobile,Prospect,Retail Tech
U1644,gpowell,minimal,New York,Mobile,Distributor,Storage Service Provider
U1645,rpatel,full,Bengaluru,Mobile,Reseller,Retail
U1646,bradley.emma,full,San Francisco,Mobile,Customer,Wireless Industry
U1647,simpson.emma,partial,Dubai,Desktop,Press,Non-management ISV
U1648,gcampbell,minimal,Mumbai,Tablet,Press,Systems Integrator
U1649,guestthom,minimal,Toronto,Desktop,Customer,ERP (Enterprise Resource Planning)
U1650,guest.edwards,minimal,Bengaluru,Mobile,Supplier,Optical Networking
U1651,chrisdoyl,full,Bengaluru,Mobile,Integrator,Large Enterprise
U1652,sara_ashworth,partial,New York,Mobile,Investor,ASP (Application Service Provider)
U1653,rjoshi,full,Delhi,Desktop,Distributor,ASP (Application Service Provider)
U1654,pmenon,full,New York,Mobile,Competitor,Data/Telecom OEM
U1655,awebb,partial,Toronto,Mobile,Customer,Small/Medium Enterprise
U1656,mariacost,full,Sydney,Mobile,Reseller,Small/Medium Enterprise
U1657,chris_kerr,full,Dubai,Desktop,Investor,Service Provider
U1658,sdunn,partial,Delhi,Desktop,Distributor,IT/ITES
U1659,swalters,partial,Mumbai,Mobile,Competitor,ASP (Application Service Provider)
U1660,alexsaun,partial,New York,Mobile,Investor,Small/Medium Enterprise
U1661,chris_boyd,partial,Mumbai,Desktop,Reseller,Small/Medium Enterprise
U1662,sam.mercer,partial,London,Mobile,Reseller,BFSI
U1663,raj.nair,full,Tokyo,Desktop,Analyst,Small/Medium Enterprise
U1664,dchandler,partial,Dubai,Mobile,Other,ASP (Application Service Provider)
U1665,guestedwa,minimal,Tokyo,Desktop,Customer,ERP (Enterprise Resource Planning)
U1666,johnhayn,full,Mumbai,Desktop,Partner,ERP (Enterprise Resource Planning)
U1667,tang.wei,full,Amsterdam,Desktop,Competitor,NBFC
U1668,payne.alex,full,San Francisco,Mobile,Other,Storage Service Provider
U1669,saralane,partial,San Francisco,Mobile,Other,Small/Medium Enterprise
U1670,cliu,partial,Bengaluru,Mobile,Investor,HR Tech
U1671,guest.wood,minimal,London,Desktop,Reseller,Service Provider
U1672,aqureshi,full,Delhi,Desktop,Integrator,NBFC
U1673,lreilly,full,Delhi,Mobile,Distributor,Network Equipment Enterprise
U1674,raj.nair,partial,Bengaluru,Mobile,Competitor,Small/Medium Enterprise
U1675,liam.kavanagh,full,Dubai,Desktop,Competitor,Small/Medium Enterprise
U1676,guest.white,minimal,San Francisco,Mobile,Vendor,NBFC
U1677,wei.lin,full,Delhi,Desktop,Reseller,Service Provider
U1678,thompson.guest,minimal,Berlin,Mobile,Vendor,Large Enterprise
U1679,frost.jane,full,Toronto,Mobile,Reseller,BFSI
U1680,emma.davies,full,New York,Tablet,Analyst,BFSI
U1681,groberts,minimal,Singapore,Mobile,Reseller,BFSI
U1682,chen.lin,partial,Mumbai,Tablet,Other,Retail Tech
U1683,wade.john,full,Singapore,Desktop,Prospect,SAAS
U1684,nair.priya,full,Mumbai,Mobile,Supplier,Retail
U1685,johnhayn,full,Chennai,Desktop,Prospect,NBFC
U1686,wei.zhou,full,London,Desktop,Partner,Optical Networking
U1687,priya_desai,full,Amsterdam,Mobile,Competitor,Systems Integrator
U1688,david.weir,full,Delhi,Mobile,Vendor,Network Equipment Enterprise
U1689,gmartin,minimal,Singapore,Mobile,Vendor,Small/Medium Enterprise
U1690,david_bryant,partial,Singapore,Mobile,Partner,MSP (Management Service Provider)
U1691,mfernandez,partial,Hyderabad,Mobile,Other,Network Equipment Enterprise
U1692,aali,full,Tokyo,Mobile,Vendor,MSP (Management Service Provider)
U1693,johncraw,full,Delhi,Tablet,Vendor,Systems Integrator
U1694,mgomes,partial,New York,Mobile,Prospect,SAAS
U1695,david_weir,partial,Singapore,Desktop,Supplier,SAAS
U1696,wei.guo,full,London,Tablet,Supplier,Government/Military
U1697,sbarton,full,Chennai,Mobile,Partner,Network Equipment Enterprise
U1698,janepalm,full,Mumbai,Mobile,Supplier,Large Enterprise
U1699,saratate,partial,Toronto,Mobile,Other,BFSI
U1700,priya_saxena,partial,Bengaluru,Tablet,Supplier,Data/Telecom OEM
U1701,he.wei,partial,Hyderabad,Mobile,Partner,Data/Telecom OEM
U1702,wtang,partial,Bengaluru,Desktop,Prospect,SAAS
U1703,emmahart,full,Singapore,Desktop,Investor,Small/Medium Enterprise
U1704,marsh.jane,partial,Mumbai,Desktop,Analyst,Small/Medium Enterprise
U1705,gallagher.liam,full,Toronto,Desktop,Vendor,ASP (Application Service Provider)
U1706,ramsey.sara,partial,Tokyo,Mobile,Investor,Storage Equipment
U1707,guest.allen,minimal,Bengaluru,Tablet,Reseller,Automotive
U1708,emmaclar,partial,London,Mobile,Customer,MSP (Management Service Provider)
U1709,david.bryant,full,London,Mobile,Supplier,Small/Medium Enterprise
U1710,john_norris,full,Dubai,Mobile,Customer,Wireless Industry
U1711,groberts,minimal,Singapore,Mobile,Supplier,BFSI
U1712,emma_wilson,full,Dubai,Desktop,Integrator,Retail
U1713,raj_desai,full,Delhi,Mobile,Prospect,BFSI
U1714,johncair,partial,Tokyo,Desktop,Partner,Data/Telecom OEM
U1715,pmenon,full,Berlin,Tablet,Customer,Small/Medium Enterprise
U1716,emma.jones,full,Mumbai,Desktop,Customer,Retail Tech
U1717,alex.blake,full,New York,Desktop,Vendor,Data/Telecom OEM
U1718,emmaevan,partial,Singapore,Desktop,Analyst,ASP (Application Service Provider)
U1719,eclarke,full,Mumbai,Mobile,Distributor,HR Tech
U1720,cliu,full,Mumbai,Mobile,Competitor,IT/ITES
U1721,jane_reid,partial,Mumbai,Mobile,Analyst,Automotive
U1722,liam_reilly,full,Bengaluru,Mobile,Customer,Government/Military
U1723,guestturn,minimal,London,Mobile,Prospect,Small/Medium Enterprise
U1724,david.chandler,full,Singapore,Mobile,Prospect,Retail Tech
U1725,alex.blake,full,San Francisco,Mobile,Other,Storage Service Provider
U1726,guest.white,minimal,New York,Desktop,Analyst,Systems Integrator
U1727,sdunn,full,San Francisco,Mobile,Prospect,Government/Military
U1728,weilin,partial,Delhi,Tablet,Competitor,Wireless Industry
U1729,cflynn,partial,Sydney,Mobile,Reseller,SAAS
U1730,mfernandez,full,New York,Desktop,Press,Storage Service Provider
U1731,hall.guest,minimal,Sydney,Mobile,Vendor,Service Provider
U1732,alex_hunt,partial,Dubai,Mobile,Distributor,IT/ITES
U1733,dixon.david,full,Toronto,Mobile,Competitor,CPAAS
U1734,wei.zhu,full,Dubai,Mobile,Integrator,ASP (Application Service Provider)
U1735,sara.hartley,partial,Bengaluru,Mobile,Prospect,Small/Medium Enterprise
U1736,hayes.jane,partial,Delhi,Mobile,Prospect,ManagementISV
U1737,evans.guest,minimal,Delhi,Desktop,Partner,Service Provider
U1738,wei.wang,full,Mumbai,Desktop,Analyst,CPAAS
U1739,liamo'br,full,Bengaluru,Mobile,Partner,NBFC
U1740,guest_white,minimal,Chennai,Desktop,Competitor,MSP (Management Service Provider)
U1741,chrisclif,full,Delhi,Tablet,Integrator,Data/Telecom OEM
U1742,shayes,partial,Dubai,Desktop,Vendor,Government/Military
U1743,chen.zheng,partial,Delhi,Desktop,Competitor,MSP (Management Service Provider)
U1744,aisha_baig,full,London,Mobile,Prospect,ERP (Enterprise Resource Planning)
U1745,pillai.raj,full,Delhi,Desktop,Customer,CPAAS
U1746,astone,partial,Mumbai,Mobile,Analyst,MSP (Management Service Provider)
U1747,sara_hartley,partial,Berlin,Mobile,Reseller,IT/ITES
U1748,gedwards,minimal,London,Mobile,Partner,CPAAS
U1749,hayes.jane,partial,Dubai,Mobile,Press,ASP (Application Service Provider)
U1750,priyakaur,full,Delhi,Desktop,Reseller,Retail Tech
U1751,hall.guest,minimal,Bengaluru,Desktop,Partner,Optical Networking
U1752,wilson.emma,full,Bengaluru,Mobile,Prospect,SAAS
U1753,maria.alves,full,Dubai,Mobile,Distributor,Non-management ISV
U1754,wei.chen,full,New York,Mobile,Supplier,Systems Integrator
U1755,janebark,partial,Bengaluru,Mobile,Vendor,Small/Medium Enterprise
U1756,dgriffin,full,Dubai,Mobile,Analyst,Government/Military
U1757,clifton.chris,partial,Tokyo,Desktop,Integrator,Small/Medium Enterprise
U1758,guest.young,minimal,Delhi,Mobile,Vendor,NBFC
U1759,guesthall,minimal,Toronto,Mobile,Other,Wireless Industry
U1760,david.harrington,partial,Bengaluru,Mobile,Investor,IT/ITES
U1761,lewis.guest,minimal,Mumbai,Mobile,Supplier,SAAS
U1762,sarajame,partial,Bengaluru,Mobile,Customer,Data/Telecom OEM
U1763,wood.guest,minimal,Toronto,Desktop,Customer,ASP (Application Service Provider)
U1764,guest.wood,minimal,Delhi,Desktop,Supplier,Service Provider
U1765,guestturn,minimal,Delhi,Desktop,Analyst,Network Equipment Enterprise
U1766,lsullivan,full,Berlin,Desktop,Investor,Storage Equipment
U1767,chrisdoyl,partial,Singapore,Mobile,Supplier,BFSI
U1768,guo.wei,full,Tokyo,Desktop,Other,Storage Equipment
U1769,priyaredd,full,Sydney,Mobile,Other,Automotive
U1770,jsimmons,full,Singapore,Mobile,Integrator,Storage Service Provider
U1771,hartley.sara,full,Bengaluru,Desktop,Prospect,Storage Equipment
U1772,janecoll,full,Bengaluru,Mobile,Prospect,ERP (Enterprise Resource Planning)
U1773,janecros,partial,Chennai,Mobile,Competitor,SAAS
U1774,guest_white,minimal,Bengaluru,Mobile,Distributor,IT/ITES
U1775,raj.pillai,full,Bengaluru,Mobile,Other,Network Equipment Enterprise
U1776,wei.zheng,full,Delhi,Mobile,Customer,NBFC
U1777,cchambers,full,Dubai,Mobile,Investor,Non-management ISV
U1778,white.guest,minimal,Chennai,Tablet,Investor,Non-management ISV
U1779,guest.campbell,minimal,Toronto,Desktop,Analyst,NBFC
U1780,guest.hall,minimal,New York,Mobile,Partner,Automotive
U1781,ahashmi,full,London,Mobile,Customer,MSP (Management Service Provider)
U1782,zhu.wei,partial,Mumbai,Mobile,Analyst,Small/Medium Enterprise
U1783,liam_ryan,partial,Tokyo,Mobile,Competitor,NBFC
U1784,raj_desai,full,Dubai,Mobile,Integrator,Data/Telecom OEM
U1785,aishafaro,partial,Mumbai,Mobile,Partner,BFSI
U1786,maria.costa,full,Bengaluru,Mobile,Prospect,Non-management ISV
U1787,chris.clifton,full,Bengaluru,Desktop,Customer,Retail Tech
U1788,alex_drummond,full,Hyderabad,Mobile,Distributor,Systems Integrator
U1789,gwhite,minimal,Sydney,Mobile,Distributor,NBFC
U1790,roberts.guest,minimal,New York,Mobile,Competitor,Network Equipment Enterprise
U1791,jmorgan,partial,New York,Tablet,Prospect,Non-management ISV
U1792,guest_campbell,minimal,Mumbai,Mobile,Press,BFSI
U1793,ryan.liam,full,Bengaluru,Mobile,Supplier,Retail
U1794,aishashei,full,Toronto,Mobile,Vendor,Storage Equipment
U1795,david_harrington,full,London,Desktop,Customer,SAAS
U1796,powell.guest,minimal,Berlin,Desktop,Integrator,IT/ITES
U1797,pkapoor,partial,Chennai,Desktop,Competitor,Optical Networking
U1798,raj_sharma,full,Hyderabad,Mobile,Competitor,MSP (Management Service Provider)
U1799,collins.jane,full,Singapore,Mobile,Prospect,CPAAS
U1800,emma.edwards,partial,Delhi,Mobile,Integrator,Automotive
U1801,nair.raj,full,New York,Mobile,Integrator,NBFC
U1802,chen.tang,full,Delhi,Mobile,Vendor,Non-management ISV
U1803,alex.saunders,partial,Dubai,Desktop,Supplier,Large Enterprise
U1804,wu.chen,partial,San Francisco,Mobile,Supplier,ASP (Application Service Provider)
U1805,guest_lewis,minimal,New York,Tablet,Integrator,ManagementISV
U1806,siddiqui.aisha,partial,Delhi,Desktop,Customer,Systems Integrator
U1807,cnash,partial,Singapore,Mobile,Analyst,HR Tech
U1808,sam_hicks,partial,Chennai,Desktop,Competitor,ERP (Enterprise Resource Planning)
U1809,young.guest,minimal,London,Desktop,Supplier,Storage Service Provider
U1810,chrischam,full,Mumbai,Tablet,Vendor,Government/Military
U1811,sdunn,full,Dubai,Desktop,Investor,Optical Networking
U1812,maria_ferreira,full,Bengaluru,Desktop,Vendor,IT/ITES
U1813,david.foster,partial,Singapore,Desktop,Customer,Network Equipment Enterprise
U1814,johnelli,partial,New York,Mobile,Customer,Service Provider
U1815,thompson.guest,minimal,New York,Mobile,Prospect,ManagementISV
U1816,wei.chen,full,Berlin,Mobile,Vendor,Large Enterprise
U1817,asheikh,partial,Mumbai,Mobile,Vendor,CPAAS
U1818,clifton.chris,full,Delhi,Mobile,Reseller,Network Equipment Enterprise
U1819,rbose,full,London,Mobile,Competitor,Large Enterprise
U1820,dgriffin,full,Dubai,Mobile,Supplier,Wireless Industry
U1821,sara_walters,full,London,Mobile,Other,ASP (Application Service Provider)
U1822,guest_young,minimal,Mumbai,Desktop,Other,Storage Service Provider
U1823,rmehta,full,Tokyo,Desktop,Competitor,Wireless Industry
U1824,chrisflyn,partial,Mumbai,Mobile,Customer,Storage Equipment
U1825,guest.evans,minimal,Singapore,Mobile,Distributor,HR Tech
U1826,ldoyle,partial,Sydney,Mobile,Prospect,MSP (Management Service Provider)
U1827,campbell.guest,minimal,Berlin,Desktop,Other,SAAS
U1828,sarajame,full,Delhi,Mobile,Partner,Non-management ISV
U1829,wlin,partial,Sydney,Mobile,Other,Network Equipment Enterprise
U1830,pmenon,full,Sydney,Mobile,Reseller,Wireless Industry
U1831,holt.chris,full,Amsterdam,Desktop,Competitor,ERP (Enterprise Resource Planning)
U1832,aali,full,Berlin,Desktop,Vendor,SAAS
U1833,emma_edwards,full,San Francisco,Mobile,Other,ManagementISV
U1834,chen_xu,full,Bengaluru,Desktop,Analyst,Service Provider
U1835,sutton.john,partial,Bengaluru,Tablet,Investor,ERP (Enterprise Resource Planning)
U1836,gpowell,minimal,Singapore,Tablet,Reseller,Government/Military
U1837,raj_sharma,full,Tokyo,Mobile,Distributor,Systems Integrator
U1838,guestcamp,minimal,Hyderabad,Desktop,Analyst,ASP (Application Service Provider)
U1839,sam_tanner,partial,Toronto,Desktop,Competitor,Government/Military
U1840,raj_gupta,full,London,Mobile,Other,Large Enterprise
U1841,saunders.alex,full,Sydney,Desktop,Partner,NBFC
U1842,moss.alex,full,Mumbai,Tablet,Other,BFSI
U1843,sam.bowen,full,Hyderabad,Mobile,Vendor,HR Tech
U1844,maria_ferreira,full,Delhi,Desktop,Analyst,ASP (Application Service Provider)
U1845,warren.jane,full,Mumbai,Mobile,Analyst,Retail
U1846,gwhite,minimal,New York,Mobile,Customer,IT/ITES
U1847,alexhunt,full,Singapore,Mobile,Reseller,Large Enterprise
U1848,emma_jones,full,Singapore,Desktop,Other,Network Equipment Enterprise
U1849,guest_allen,minimal,Singapore,Mobile,Supplier,Network Equipment Enterprise
U1850,achaudhary,full,Delhi,Tablet,Prospect,Large Enterprise
U1851,david.foster,full,Toronto,Tablet,Reseller,ASP (Application Service Provider)
U1852,ldoyle,partial,Bengaluru,Mobile,Vendor,Small/Medium Enterprise
U1853,alex.saunders,full,Sydney,Desktop,Reseller,Retail
U1854,liamdola,partial,Mumbai,Mobile,Integrator,Non-management ISV
U1855,holmes.emma,full,New York,Desktop,Customer,Systems Integrator
U1856,priya_iyer,partial,Delhi,Desktop,Analyst,IT/ITES
U1857,guest_hall,minimal,Delhi,Mobile,Distributor,MSP (Management Service Provider)
U1858,jhayes,partial,Singapore,Desktop,Integrator,Data/Telecom OEM
U1859,lnolan,full,Toronto,Mobile,Investor,Storage Equipment
U1860,pbhat,partial,New York,Mobile,Integrator,SAAS
U1861,guest.young,minimal,Amsterdam,Mobile,Reseller,SAAS
U1862,gibbs.alex,full,London,Mobile,Prospect,Wireless Industry
U1863,cbyrne,partial,Toronto,Mobile,Competitor,MSP (Management Service Provider)
U1864,maria.martins,partial,Delhi,Desktop,Analyst,ManagementISV
U1865,malves,partial,Singapore,Mobile,Customer,Automotive
U1866,sara_ashworth,full,Delhi,Desktop,Customer,Storage Equipment
U1867,guest.thompson,minimal,New York,Desktop,Vendor,BFSI
U1868,gwhite,minimal,Berlin,Mobile,Vendor,Non-management ISV
U1869,guest_evans,minimal,Delhi,Mobile,Prospect,Network Equipment Enterprise
U1870,alexreev,full,Bengaluru,Mobile,Other,Retail Tech
U1871,liamwals,full,New York,Mobile,Partner,HR Tech
U1872,lryan,full,Bengaluru,Desktop,Reseller,Service Provider
U1873,gomes.maria,partial,Bengaluru,Mobile,Investor,Storage Service Provider
U1874,emma.evans,full,Singapore,Mobile,Other,Service Provider
U1875,glewis,minimal,Bengaluru,Desktop,Competitor,HR Tech
U1876,aisha_hashmi,partial,Toronto,Mobile,Analyst,Systems Integrator
U1877,nolan.liam,full,Hyderabad,Desktop,Supplier,Large Enterprise
U1878,priya_saxena,full,Delhi,Desktop,Integrator,Retail
U1879,sam.hicks,partial,London,Desktop,Analyst,HR Tech
U1880,wei_wu,partial,Amsterdam,Tablet,Reseller,Wireless Industry
U1881,chenzhu,full,Dubai,Tablet,Supplier,BFSI
U1882,shayes,partial,San Francisco,Desktop,Supplier,Storage Equipment
U1883,liam.nolan,partial,London,Desktop,Investor,Storage Equipment
U1884,sarajame,partial,Berlin,Mobile,Press,Storage Equipment
U1885,alexreev,full,Delhi,Mobile,Competitor,Systems Integrator
U1886,emmasimp,full,New York,Mobile,Press,Small/Medium Enterprise
U1887,guestpowe,minimal,New York,Mobile,Supplier,BFSI
U1888,sam_sharp,partial,Delhi,Mobile,Vendor,Service Provider
U1889,guest.wood,minimal,Mumbai,Mobile,Partner,HR Tech
U1890,emma_wilson,full,Delhi,Desktop,Competitor,Retail
U1891,lawson.david,full,Toronto,Desktop,Press,Retail
U1892,guesthall,minimal,Chennai,Mobile,Investor,Network Equipment Enterprise
U1893,chris.vance,full,London,Mobile,Customer,HR Tech
U1894,weilin,partial,Chennai,Mobile,Other,Data/Telecom OEM
U1895,raza.aisha,full,Mumbai,Desktop,Prospect,MSP (Management Service Provider)
U1896,sstokes,full,Mumbai,Desktop,Integrator,Data/Telecom OEM
U1897,aisha_ali,partial,Bengaluru,Mobile,Investor,Retail
U1898,raj_sharma,partial,New York,Desktop,Partner,Systems Integrator
U1899,ahunt,full,Amsterdam,Desktop,Partner,Storage Equipment
U1900,guestturn,minimal,Mumbai,Desktop,Other,Storage Service Provider
U1901,huang.chen,full,New York,Mobile,Analyst,Systems Integrator
U1902,maria_ferreira,full,Dubai,Desktop,Competitor,Data/Telecom OEM
U1903,wei_lin,full,Sydney,Desktop,Integrator,Systems Integrator
U1904,aisha.qureshi,partial,Delhi,Desktop,Competitor,Government/Military
U1905,dixon.david,full,Bengaluru,Desktop,Other,Systems Integrator
U1906,chen.huang,full,Delhi,Desktop,Press,Service Provider
U1907,afarooq,partial,Singapore,Mobile,Reseller,Storage Equipment
U1908,li.wei,full,Mumbai,Desktop,Reseller,Large Enterprise
U1909,david.weir,full,Bengaluru,Tablet,Integrator,NBFC
U1910,liam_sullivan,full,Bengaluru,Desktop,Integrator,Storage Service Provider
U1911,clarke.emma,full,New York,Mobile,Supplier,Non-management ISV
U1912,lnolan,full,Sydney,Mobile,Distributor,MSP (Management Service Provider)
U1913,maria.carvalho,partial,Chennai,Desktop,Vendor,Optical Networking
U1914,mehta.raj,partial,New York,Mobile,Partner,Non-management ISV
U1915,liamsull,full,Dubai,Mobile,Reseller,Data/Telecom OEM
U1916,raj_kumar,full,Bengaluru,Mobile,Competitor,SAAS
U1917,aisha_hussain,partial,San Francisco,Mobile,Supplier,Storage Equipment
U1918,glewis,minimal,Delhi,Mobile,Prospect,Systems Integrator
U1919,lewis.guest,minimal,Hyderabad,Desktop,Integrator,Network Equipment Enterprise
U1920,samhowe,full,Dubai,Desktop,Partner,Service Provider
U1921,sullivan.liam,full,Sydney,Tablet,Customer,Government/Military
U1922,davidmill,full,Berlin,Desktop,Supplier,Wireless Industry
U1923,rajpate,full,Mumbai,Desktop,Competitor,MSP (Management Service Provider)
U1924,hall.guest,minimal,London,Mobile,Competitor,Service Provider
U1925,guest.martin,minimal,New York,Desktop,Vendor,Optical Networking
U1926,alex_harley,full,London,Desktop,Partner,Storage Equipment
U1927,guest.thompson,minimal,Singapore,Desktop,Integrator,Government/Military
U1928,sam_dunn,partial,New York,Desktop,Reseller,ERP (Enterprise Resource Planning)
U1929,davidbrya,full,Delhi,Mobile,Customer,Service Provider
U1930,rodrigues.maria,full,Amsterdam,Mobile,Partner,Storage Equipment
U1931,emma.simpson,partial,Bengaluru,Desktop,Supplier,Wireless Industry
U1932,john_holloway,partial,Delhi,Mobile,Integrator,SAAS
U1933,guestpowe,minimal,San Francisco,Desktop,Competitor,Optical Networking
U1934,rdesai,full,Bengaluru,Mobile,Other,SAAS
U1935,anderson.guest,minimal,Bengaluru,Mobile,Supplier,Network Equipment Enterprise
U1936,samstok,partial,Dubai,Desktop,Distributor,Automotive
U1937,guest.turner,minimal,Bengaluru,Desktop,Prospect,Network Equipment Enterprise
U1938,guestevan,minimal,Berlin,Mobile,Supplier,Optical Networking
U1939,wei_huang,partial,Delhi,Mobile,Reseller,MSP (Management Service Provider)
U1940,wei_tang,partial,Delhi,Mobile,Other,Storage Equipment
U1941,kapoor.priya,full,Berlin,Mobile,Competitor,IT/ITES
U1942,guest_wood,minimal,New York,Tablet,Analyst,Storage Equipment
U1943,jmitchell,partial,Hyderabad,Mobile,Competitor,Large Enterprise
U1944,malik.aisha,partial,New York,Desktop,Other,NBFC
U1945,drummond.alex,partial,Mumbai,Mobile,Competitor,Government/Military
U1946,rajiyer,partial,New York,Mobile,Competitor,BFSI
U1947,chenzhan,full,New York,Mobile,Partner,Non-management ISV
U1948,guest_anderson,minimal,Dubai,Mobile,Customer,Data/Telecom OEM
U1949,groberts,minimal,Sydney,Mobile,Customer,Service Provider
U1950,maria_silva,full,Delhi,Desktop,Vendor,Network Equipment Enterprise
U1951,sjames,full,Amsterdam,Mobile,Analyst,Data/Telecom OEM
U1952,sarawalt,full,New York,Mobile,Competitor,CPAAS
U1953,hughes.david,full,London,Mobile,Distributor,ASP (Application Service Provider)
U1954,chen_lin,full,New York,Desktop,Other,Large Enterprise
U1955,gthompson,minimal,Chennai,Mobile,Vendor,Network Equipment Enterprise
U1956,guestpowe,minimal,Mumbai,Mobile,Investor,MSP (Management Service Provider)
U1957,hayes.jane,full,Chennai,Mobile,Vendor,Service Provider
U1958,sambart,full,Singapore,Mobile,Customer,BFSI
U1959,priya.kapoor,full,Delhi,Desktop,Investor,Data/Telecom OEM
U1960,chandler.sara,partial,Berlin,Mobile,Other,Small/Medium Enterprise
U1961,guest_edwards,minimal,Singapore,Desktop,Customer,Non-management ISV
U1962,priya.bhat,full,Hyderabad,Tablet,Customer,Government/Military
U1963,chrisnash,partial,Delhi,Tablet,Prospect,HR Tech
U1964,liam_o'brien,full,Bengaluru,Mobile,Press,IT/ITES
U1965,david_foster,full,New York,Mobile,Supplier,Retail Tech
U1966,alex.kimura,partial,Amsterdam,Mobile,Investor,Service Provider
U1967,cole.sam,full,Mumbai,Mobile,Competitor,Automotive
U1968,harley.alex,partial,Dubai,Desktop,Partner,HR Tech
U1969,huang.wei,partial,London,Mobile,Analyst,CPAAS
U1970,eevans,partial,Hyderabad,Desktop,Prospect,Network Equipment Enterprise
U1971,sreed,partial,Delhi,Desktop,Competitor,MSP (Management Service Provider)
U1972,guest.turner,minimal,Mumbai,Mobile,Investor,Storage Equipment
U1973,priyajosh,partial,Sydney,Mobile,Reseller,Government/Military
U1974,flynn.chris,full,Mumbai,Mobile,Investor,BFSI
U1975,frost.alex,partial,Dubai,Desktop,Supplier,NBFC
U1976,chris_byrne,partial,Mumbai,Mobile,Prospect,ERP (Enterprise Resource Planning)
U1977,jane_palmer,full,Dubai,Desktop,Supplier,BFSI
U1978,turner.guest,minimal,Mumbai,Mobile,Analyst,IT/ITES
U1979,jsutton,partial,Toronto,Mobile,Investor,ERP (Enterprise Resource Planning)
U1980,maria.ferreira,partial,Berlin,Desktop,Customer,Optical Networking
U1981,alex.payne,full,Dubai,Mobile,Distributor,Storage Service Provider
U1982,aisha_bukhari,partial,Chennai,Mobile,Distributor,Network Equipment Enterprise
U1983,jane_cross,full,Delhi,Desktop,Competitor,Storage Equipment
